,Class
0,0
1,0
2,0
3,1
4,0
5,0
6,1
7,0
8,1
9,0
10,0
11,1
12,0
13,1
14,0
15,0
16,1
17,0
18,0
19,0
20,0
21,0
22,0
23,1
24,0
25,1
26,1
27,1
28,0
29,0
30,0
31,1
32,0
33,1
34,0
35,1
36,1
37,1
38,0
39,1
40,0
41,0
42,0
43,0
44,1
45,0
46,1
47,0
48,0
49,1
50,1
51,0
52,0
53,0
54,1
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,1
65,0
66,0
67,0
68,1
69,0
70,0
71,1
72,1
73,0
74,0
75,0
76,1
77,1
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,1
87,0
88,1
89,0
90,0
91,1
92,1
93,0
94,1
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,1
104,0
105,1
106,0
107,0
108,0
109,1
110,0
111,0
112,0
113,0
114,0
115,1
116,0
117,0
118,0
119,1
120,0
121,0
122,0
123,1
124,0
125,1
126,1
127,0
128,1
129,0
130,1
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,1
140,1
141,0
142,0
143,1
144,0
145,1
146,1
147,1
148,1
149,1
150,0
151,0
152,0
153,1
154,1
155,0
156,0
157,0
158,1
159,1
160,1
161,0
162,1
163,0
164,0
165,0
166,0
167,1
168,0
169,0
170,1
171,0
172,1
173,0
174,0
175,0
176,1
177,1
178,0
179,0
180,0
181,1
182,0
183,0
184,0
185,0
186,1
187,1
188,1
189,0
190,0
191,1
192,0
193,1
194,0
195,0
196,0
197,0
198,1
199,0
200,0
201,1
202,0
203,0
204,1
205,0
206,0
207,1
208,0
209,1
210,0
211,0
212,1
213,0
214,1
215,0
216,1
217,1
218,1
219,0
220,1
221,0
222,0
223,1
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,1
232,1
233,0
234,0
235,1
236,1
237,1
238,0
239,0
240,1
241,0
242,0
243,1
244,1
245,1
246,0
247,0
248,0
249,0
250,1
251,1
252,0
253,0
254,0
255,0
256,1
257,0
258,1
259,1
260,1
261,0
262,1
263,0
264,0
265,0
266,0
267,1
268,0
269,0
270,0
271,0
272,0
273,0
274,1
275,0
276,1
277,1
278,0
279,0
280,0
281,0
282,0
283,0
284,0
285,0
286,0
287,0
288,1
289,0
290,1
291,0
292,1
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,0
302,1
303,0
304,1
305,1
306,0
307,0
308,0
309,1
310,0
311,0
312,1
313,1
314,1
315,0
316,1
317,0
318,0
319,0
320,1
321,1
322,0
323,0
324,0
325,0
326,1
327,0
328,0
329,0
330,0
331,0
332,0
333,1
334,0
335,0
336,1
337,1
338,0
339,0
340,0
341,1
342,0
343,1
344,1
345,0
346,1
347,0
348,0
349,0
350,1
351,0
352,0
353,0
354,1
355,0
356,0
357,1
358,0
359,1
360,1
361,0
362,0
363,1
364,0
365,0
366,0
367,0
368,0
369,1
370,0
371,1
372,0
373,0
374,0
375,1
376,0
377,0
378,1
379,0
380,0
381,1
382,0
383,0
384,1
385,0
386,0
387,1
388,0
389,1
390,0
391,0
392,1
393,0
394,0
395,0
396,0
397,1
398,0
399,0
400,0
401,0
402,0
403,0
404,1
405,1
406,1
407,1
408,0
409,0
410,0
411,0
412,1
413,0
414,1
415,0
416,1
417,1
418,1
419,0
420,0
421,0
422,0
423,0
424,1
425,0
426,0
427,0
428,0
429,0
430,1
431,1
432,0
433,1
434,0
435,1
436,1
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,1
445,1
446,0
447,0
448,0
449,0
450,1
451,1
452,1
453,1
454,0
455,1
456,0
457,0
458,0
459,1
460,0
461,0
462,1
463,1
464,0
465,1
466,0
467,0
468,1
469,0
470,1
471,1
472,1
473,1
474,0
475,0
476,0
477,1
478,0
479,1
480,1
481,1
482,0
483,0
484,1
485,0
486,1
487,0
488,0
489,1
490,1
491,0
492,1
493,0
494,0
495,0
496,0
497,0
498,1
499,0
500,1
501,1
502,0
503,0
504,0
505,0
506,0
507,0
508,0
509,1
510,0
511,1
512,0
513,0
514,1
515,0
516,0
517,0
518,0
519,0
520,1
521,0
522,0
523,0
524,0
525,0
526,0
527,1
528,0
529,0
530,0
531,1
532,0
