,Class
0,1
1,0
2,1
3,1
4,1
5,0
6,1
7,0
8,1
9,0
10,1
11,0
12,0
13,1
14,1
15,1
16,1
17,1
18,1
19,0
20,0
21,1
22,1
23,0
24,1
25,0
26,0
27,0
28,1
29,1
30,0
31,1
32,1
33,0
34,0
35,1
36,1
37,0
38,0
39,0
40,1
41,0
42,1
43,0
44,0
45,1
46,0
47,1
48,1
49,1
50,0
51,1
52,1
53,0
54,1
55,0
56,0
57,0
58,1
59,0
60,1
61,1
62,0
63,0
64,1
65,1
66,1
67,1
68,0
69,1
70,0
71,1
72,1
73,1
74,0
75,0
76,1
77,1
78,0
79,1
80,0
81,1
82,1
83,0
84,0
85,0
86,1
87,1
88,0
89,0
90,1
91,1
92,1
93,0
94,1
95,0
96,1
97,1
98,0
99,1
100,0
101,1
102,0
103,0
104,0
105,1
106,0
107,1
108,1
109,0
110,0
111,0
112,1
113,1
114,0
115,0
116,0
117,0
118,0
119,1
120,0
121,0
122,1
123,0
124,0
125,0
126,0
127,0
128,1
129,0
130,0
131,0
132,0
133,1
134,1
135,0
136,1
137,1
138,1
139,0
140,0
141,1
142,0
143,1
144,0
145,1
146,0
147,0
148,1
149,1
150,0
151,0
152,1
153,1
154,1
155,1
156,1
157,0
158,1
159,0
160,0
161,0
162,0
163,0
164,1
165,0
166,1
167,0
168,1
169,0
170,0
171,0
172,1
173,0
174,1
175,1
176,1
177,0
178,0
179,0
180,1
181,1
182,1
183,0
184,1
185,0
186,1
187,1
188,0
189,1
190,0
191,1
192,1
193,1
194,0
195,1
196,1
197,1
198,1
199,0
200,0
201,0
202,0
203,0
204,0
205,1
206,0
207,0
208,0
209,1
210,0
211,0
212,1
213,0
214,1
215,0
216,0
217,0
218,0
219,1
220,0
221,0
222,0
223,0
224,1
225,0
226,0
227,0
228,0
229,0
230,1
231,0
232,0
233,1
234,0
235,0
236,0
237,1
238,0
239,0
240,1
241,1
242,1
243,0
244,1
245,1
246,0
247,0
248,0
249,0
250,0
251,0
252,1
253,0
254,1
255,1
256,0
257,1
258,0
259,1
260,0
261,0
262,0
263,0
264,0
265,0
266,1
267,0
268,1
269,0
270,1
271,0
272,0
273,0
274,1
275,0
276,0
277,0
278,1
279,0
280,1
281,1
282,1
283,0
284,1
285,1
286,0
287,1
288,1
289,0
290,0
291,1
292,0
293,1
294,1
295,0
296,0
297,1
298,0
299,0
300,0
301,1
302,0
303,0
304,1
305,1
306,1
307,1
308,1
309,1
310,1
311,1
312,0
313,1
314,1
315,1
316,1
317,0
318,0
319,0
320,1
321,1
322,1
323,0
324,0
325,1
326,1
327,1
328,1
329,1
330,0
331,0
332,1
333,1
334,0
335,1
336,1
337,0
338,0
339,1
340,1
341,0
342,0
343,0
344,0
345,0
346,1
347,0
348,1
349,0
350,1
351,1
352,0
353,1
354,1
355,1
356,0
357,1
358,1
359,1
360,0
361,0
362,1
363,0
364,1
365,1
366,1
367,0
368,0
369,1
370,1
371,0
372,1
373,1
374,0
375,1
376,1
377,0
378,0
379,1
380,0
381,1
382,0
383,0
384,1
385,0
386,1
387,1
388,1
389,0
390,0
391,1
392,1
393,0
394,1
395,0
396,1
397,0
398,1
399,0
400,0
401,0
402,0
403,0
404,1
405,0
406,0
407,0
408,1
409,1
410,1
411,0
412,0
413,0
414,1
415,1
416,0
417,0
418,0
419,0
420,0
421,1
422,1
423,1
424,0
425,1
426,1
427,1
428,0
429,0
430,1
431,1
432,1
433,0
434,0
435,0
436,0
437,1
438,1
439,0
440,0
441,0
442,0
443,1
444,1
445,1
446,1
447,0
448,1
449,1
450,0
451,1
452,1
453,1
454,1
455,0
456,0
457,0
458,1
459,1
460,0
461,1
462,0
463,0
464,1
465,1
466,0
467,1
468,0
469,0
470,0
471,1
472,0
473,1
474,0
475,0
476,0
477,1
478,1
479,0
480,1
481,1
482,0
483,1
484,1
485,0
486,0
487,0
488,0
489,0
490,0
491,1
492,0
493,1
494,1
495,0
496,0
497,0
498,0
499,1
500,0
501,0
502,1
503,0
504,1
505,0
506,1
507,0
508,1
509,1
510,0
511,0
512,0
513,0
514,0
515,1
516,0
517,1
518,1
519,1
520,1
521,1
522,1
523,0
524,1
525,1
526,0
527,1
528,0
529,1
530,1
531,1
532,0
533,0
534,0
535,0
536,0
537,0
538,1
539,0
540,0
541,1
542,0
543,1
544,1
545,0
546,1
547,1
548,0
549,0
550,1
551,1
552,0
553,0
554,0
555,0
556,0
557,0
558,1
559,1
560,0
561,1
562,0
563,0
564,1
565,1
566,1
567,1
568,1
569,1
570,1
571,1
572,0
573,1
574,0
575,0
576,1
577,0
578,0
579,1
580,0
581,0
582,0
583,0
584,0
585,0
586,0
587,0
588,0
589,1
590,1
591,1
592,1
593,0
594,0
595,1
596,1
597,1
598,1
599,1
600,0
601,1
602,0
603,1
604,0
605,1
606,1
607,0
608,1
609,0
610,1
611,0
612,0
613,1
614,1
615,0
616,1
617,0
618,0
619,0
620,1
621,0
622,1
623,0
624,0
625,1
626,0
627,0
628,1
629,1
630,1
631,0
632,0
633,0
634,0
635,0
636,0
637,0
638,1
639,1
640,1
641,1
642,0
643,1
644,0
645,0
646,1
647,0
648,0
649,0
650,0
651,1
652,0
653,0
654,1
655,0
656,0
657,1
658,0
659,0
660,1
661,0
662,1
663,1
664,0
665,1
666,1
667,1
668,0
669,1
670,1
671,0
672,1
673,0
674,1
675,0
676,0
677,1
678,1
679,0
680,1
681,0
682,0
683,1
684,0
685,0
686,0
687,0
688,0
689,0
690,1
691,1
692,1
693,0
694,0
695,1
696,1
697,0
698,1
699,1
700,1
701,1
702,1
703,0
704,1
705,1
706,1
707,1
708,0
709,1
710,0
711,1
712,0
713,1
714,0
715,0
716,1
717,0
718,0
719,1
720,1
721,0
722,1
723,0
724,1
725,1
726,0
727,1
728,1
729,1
730,0
731,1
732,1
733,1
734,0
735,0
736,1
737,0
738,0
739,0
740,0
741,1
742,0
743,1
744,1
745,0
746,0
747,0
748,1
749,0
750,1
751,1
752,1
753,0
754,1
755,0
756,0
757,1
758,0
759,1
760,1
761,0
762,1
763,1
764,0
765,1
766,0
767,0
768,1
769,1
770,1
771,0
772,1
773,0
774,1
775,0
776,1
777,0
778,0
779,0
780,0
781,1
782,1
783,1
784,0
785,0
786,1
787,0
788,0
789,0
790,0
791,1
792,1
793,1
794,0
795,0
796,0
797,0
798,1
799,1
800,0
801,0
802,1
803,1
804,0
805,1
806,0
807,0
808,0
809,1
810,0
811,1
812,1
813,0
814,1
815,0
816,1
817,0
818,1
819,0
820,1
821,1
822,0
823,1
824,1
825,0
826,0
827,1
828,0
829,0
830,1
831,0
832,1
833,1
834,1
835,1
836,0
837,0
838,1
839,0
840,1
841,0
842,0
843,0
844,1
845,1
846,0
847,1
848,1
849,0
850,1
851,0
852,1
853,0
854,0
855,0
856,1
857,0
858,0
859,1
860,1
861,0
862,1
863,0
864,1
865,0
866,0
867,0
868,1
869,1
870,1
871,1
872,1
873,1
874,1
875,0
876,1
877,0
878,1
879,0
880,0
881,1
882,1
883,0
884,0
885,0
886,0
887,1
888,1
889,1
890,1
891,1
892,0
893,0
894,1
895,1
896,1
897,1
898,0
899,0
900,0
901,0
902,1
903,0
904,1
905,1
906,0
907,0
908,1
909,0
910,1
911,1
912,0
913,1
914,0
915,1
916,1
917,1
918,0
919,1
920,1
921,1
922,0
923,0
924,1
925,0
926,0
927,0
928,0
929,1
930,0
931,1
932,0
933,1
934,0
935,1
936,0
937,0
938,0
939,1
940,1
941,1
942,0
943,1
944,0
945,1
946,0
947,0
948,0
949,1
950,0
951,1
952,0
953,1
954,1
955,1
956,1
957,0
958,0
959,0
960,1
961,1
962,0
963,0
964,0
965,0
966,0
967,1
968,0
969,0
970,0
971,0
972,0
973,0
974,1
975,0
976,1
977,0
978,1
979,1
980,0
981,1
982,0
983,1
984,1
985,0
986,0
987,0
988,1
989,0
990,0
991,0
992,1
993,1
994,0
995,1
996,1
997,1
998,1
999,0
1000,1
1001,0
1002,0
1003,1
1004,0
1005,0
1006,0
1007,0
1008,1
1009,1
1010,0
1011,1
1012,1
1013,0
1014,0
1015,0
1016,0
1017,1
1018,0
1019,0
1020,0
1021,0
1022,0
1023,0
1024,1
1025,1
1026,0
1027,1
1028,1
1029,0
1030,1
1031,1
1032,0
1033,1
1034,1
1035,0
1036,0
1037,0
1038,0
1039,0
1040,0
1041,0
1042,0
1043,1
1044,1
1045,1
1046,1
1047,0
1048,1
1049,1
1050,0
1051,0
1052,0
1053,1
1054,0
1055,1
1056,0
1057,1
1058,0
1059,0
1060,0
1061,0
1062,1
1063,1
1064,1
1065,0
1066,0
1067,1
1068,0
1069,1
1070,1
1071,1
1072,1
1073,1
1074,0
1075,1
1076,0
1077,0
1078,1
1079,0
1080,0
1081,1
1082,1
1083,0
1084,1
1085,1
1086,1
1087,0
1088,1
1089,0
1090,1
1091,0
1092,0
1093,0
1094,0
1095,1
1096,1
1097,1
1098,1
1099,0
1100,1
1101,0
1102,0
1103,1
1104,0
1105,0
1106,1
1107,1
1108,1
1109,1
1110,1
1111,1
1112,0
1113,1
1114,1
1115,0
1116,0
1117,0
1118,0
1119,0
1120,0
1121,0
1122,0
1123,0
1124,0
1125,1
1126,1
1127,1
1128,1
1129,0
1130,0
1131,0
1132,0
1133,0
1134,1
1135,0
1136,0
1137,0
1138,0
1139,0
1140,0
1141,0
1142,1
1143,0
1144,1
1145,1
1146,0
1147,1
1148,1
1149,1
1150,0
1151,0
1152,1
1153,0
1154,0
1155,0
1156,1
1157,1
1158,1
1159,1
1160,1
1161,1
1162,0
1163,0
1164,1
1165,1
1166,0
1167,0
1168,1
1169,0
1170,1
1171,1
1172,0
1173,0
1174,1
1175,0
1176,0
1177,0
1178,0
1179,1
1180,0
1181,1
1182,1
1183,1
1184,1
1185,1
1186,1
1187,0
1188,1
1189,1
1190,0
1191,1
1192,0
1193,0
1194,1
1195,1
1196,1
1197,0
1198,1
1199,0
1200,1
1201,0
1202,0
1203,0
1204,0
1205,1
1206,1
1207,1
1208,0
1209,1
1210,1
1211,0
1212,1
1213,1
1214,1
1215,1
1216,0
1217,0
1218,1
1219,0
1220,1
1221,1
1222,0
1223,0
1224,0
1225,0
1226,0
1227,1
1228,0
1229,1
1230,1
